trade_date,FW_label
20241101_090247_378669344,-0.30064002
20241101_090247_632784151,-0.047617935
20241101_090247_880192056,-0.07682332
20241101_090248_132148228,-0.102347694
20241101_090248_378775128,-0.0856218
20241101_090248_636319332,-0.115804814
20241101_090248_900947314,-0.42205408
20241101_090249_143820539,-0.5496851
20241101_090249_382295012,-0.31508812
20241101_090249_639151919,-0.29727754
20241101_090249_881886975,-0.73042995
20241101_090250_131269517,-0.78648317
20241101_090250_379951771,-0.18980609
20241101_090250_636386577,-0.23998205
20241101_090250_881139115,-0.21754496
20241101_090251_133399574,-0.26806298
20241101_090251_378739960,-0.3875677
20241101_090251_635101591,-0.31883183
20241101_090252_376456053,-0.3188283
20241101_090252_632116968,-0.4663373
20241101_090253_378676575,-0.3715914
20241101_090253_639617397,-0.3485149
20241101_090253_878254709,-0.26944908
20241101_090254_134556199,-0.21293788
20241101_090254_388228570,-0.30011174
20241101_090254_645977358,-0.4111646
20241101_090254_887546146,-0.5616921
20241101_090255_139058179,-0.8564412
20241101_090255_381322395,-0.5740536
20241101_090255_639278016,-0.7207569
20241101_090256_140694514,-0.47867602
20241101_090256_385994061,-0.3654094
20241101_090256_638386237,-0.31105366
20241101_090256_884880983,-0.66829926
20241101_090257_136522149,-0.4530168
20241101_090257_385169468,-0.7337692
20241101_090257_640318842,-0.441147
20241101_090257_883881202,-0.5577757
20241101_090258_137756480,-0.54574084
20241101_090258_382248501,-0.41499987
20241101_090258_635382768,-0.3392196
20241101_090258_884261174,-0.34248495
20241101_090259_385285473,-0.35893604
20241101_090259_649854373,-0.53860027
20241101_090259_892363190,-0.7676068
20241101_090300_142521390,-0.6006092
20241101_090300_390187304,-0.19202043
20241101_090300_655095324,-0.66486114
20241101_090300_900673240,0.65786535
20241101_090301_154122489,0.06666944
20241101_090301_394279611,-0.17033501
20241101_090301_645213264,-0.0387884
20241101_090301_888734263,-0.42607477
20241101_090302_144807545,-0.8041035
20241101_090302_393507618,-1.153206
20241101_090302_649498728,-0.2538188
20241101_090302_892829952,0.6020045
20241101_090303_148032721,0.494983
20241101_090303_386388673,0.17257936
20241101_090303_646451277,0.25951824
20241101_090303_887468130,-0.016061774
20241101_090304_138325928,-0.08483752
20241101_090304_637901647,0.19673388
20241101_090304_887410781,0.32009593
20241101_090305_142100267,0.61566013
20241101_090305_384232472,0.4300413
20241101_090305_648617870,-0.83598363
20241101_090305_886912090,-0.78208673
20241101_090306_137748569,-0.5105299
20241101_090306_386306911,-0.3884935
20241101_090306_637112803,-0.69058794
20241101_090306_880162020,-0.35349372
20241101_090307_133715539,-0.3281773
20241101_090307_381699445,-0.29446644
20241101_090307_879937327,-0.43207088
20241101_090308_130621263,-0.38965976
20241101_090308_377585141,-0.2386112
20241101_090308_633783492,-0.21510457
20241101_090308_881801481,-0.47904614
20241101_090309_133139995,-0.41306624
20241101_090309_383914223,-0.45153463
20241101_090309_638196894,-0.28995016
20241101_090309_880354088,-0.04192909
20241101_090310_129912730,0.10002998
20241101_090310_379036733,0.14399819
20241101_090310_885731921,0.0019083414
20241101_090311_381519334,-0.048325233
20241101_090311_634941999,-0.089579396
20241101_090311_878098324,1.1894593
20241101_090312_133516563,1.9252876
20241101_090312_385714906,2.2520914
20241101_090312_636097746,2.8894336
20241101_090312_880865092,0.5056417
20241101_090313_132483784,-0.16858713
20241101_090313_380073670,-0.3133272
20241101_090313_632156398,-0.49040318
20241101_090313_876337433,-0.43257147
20241101_090314_134355024,-1.0057462
20241101_090314_384403722,-2.2900057
20241101_090314_632940693,-0.88501817
20241101_090314_882447290,-0.8705773
20241101_090315_133106588,-0.15550031
20241101_090315_383616930,0.64613587
20241101_090315_664777524,1.4070498
20241101_090315_888736286,0.904152
20241101_090316_144891105,0.054654248
20241101_090316_387572108,-0.7440903
20241101_090316_636641254,0.82050616
20241101_090316_881361447,0.527398
20241101_090317_136823893,0.5855378
20241101_090317_382464333,0.7171717
20241101_090317_639136439,1.1573869
20241101_090317_879816436,-0.7132404
20241101_090318_133257418,-0.2740867
20241101_090318_383183320,-0.44409055
20241101_090318_640554205,-0.63243955
20241101_090318_882069686,-0.19342329
20241101_090319_135619075,-0.33971956
20241101_090319_382726095,-0.379814
20241101_090319_638682095,-0.05550638
20241101_090319_883927256,-0.23885484
20241101_090320_131229038,-0.29070687
20241101_090320_377071927,-0.25023508
20241101_090320_633513162,-0.31943125
20241101_090320_881334347,-0.25745213
20241101_090321_138229460,-0.05716356
20241101_090321_380033531,0.099335335
20241101_090321_633021890,0.07884226
20241101_090322_132376389,-0.046035312
20241101_090322_374702709,-0.04658296
20241101_090322_628861220,0.13632719
20241101_090322_875714986,0.038972117
20241101_090323_387325393,-0.025819859
20241101_090323_651266479,-0.045361303
20241101_090323_885338833,-0.08889326
20241101_090324_136709934,-0.028346976
20241101_090324_650895810,-0.041492783
20241101_090325_379804458,-0.016892692
20241101_090325_636054328,-0.06665089
20241101_090327_135569845,-0.109709464
20241101_090327_386565328,-0.10734602
20241101_090327_636463755,-0.39677075
20241101_090327_877072441,-0.22294773
20241101_090328_130620523,-0.111430846
20241101_090328_379381266,-1.1050814
20241101_090328_635227817,0.46053818
20241101_090328_880983948,0.57453924
20241101_090329_131106800,0.42298147
20241101_090329_378392347,0.4754949
20241101_090329_632430275,0.26843685
20241101_090329_890830150,0.25071132
20241101_090330_134560002,0.5941139
20241101_090330_379033631,0.78314537
20241101_090330_631783772,1.4612836
20241101_090330_877851492,-0.70653135
20241101_090331_141893954,-0.7283472
20241101_090331_381783262,-0.6179059
20241101_090331_632686419,-0.5923231
20241101_090331_875345255,-0.51403314
