trade_date,FW_label
20241105_210242_181227857,0.7342096
20241105_210242_434602987,0.5567556
20241105_210242_681530401,0.32942557
20241105_210242_934153493,1.1053579
20241105_210243_177620330,-0.035421573
20241105_210243_435905127,0.053952046
20241105_210243_681341266,0.17682298
20241105_210243_933292522,0.09797556
20241105_210244_181623283,0.112686016
20241105_210244_434067375,-0.017973175
20241105_210244_677794035,0.100537576
20241105_210244_930269127,0.13470958
20241105_210245_181766124,0.17521113
20241105_210245_438330936,-0.039504513
20241105_210245_678498929,-0.0072729494
20241105_210245_931714855,-0.00200977
20241105_210246_181450999,-0.26408836
20241105_210246_434876013,-0.17898767
20241105_210246_680531630,0.17733689
20241105_210246_938551173,0.6001076
20241105_210247_183763046,-0.09307257
20241105_210247_434640656,0.04208958
20241105_210247_680050208,0.27405915
20241105_210247_933029456,0.2547072
20241105_210248_182247913,0.23337187
20241105_210248_434116782,0.26476246
20241105_210248_682886251,0.26225755
20241105_210248_935566951,0.29640266
20241105_210249_182148024,0.22822474
20241105_210249_437428352,-0.63337326
20241105_210249_680059947,0.51558375
20241105_210249_931202986,0.4548004
20241105_210250_182578318,0.10721967
20241105_210250_434216364,-0.9801739
20241105_210250_679718217,-1.2273163
20241105_210250_934063351,0.2907553
20241105_210251_184028878,0.73885924
20241105_210251_447106573,0.7792675
20241105_210251_691550575,0.73560274
20241105_210251_938140979,0.40078044
20241105_210252_182921088,0.27241418
20241105_210252_438324291,0.5024077
20241105_210252_691562447,0.741263
20241105_210252_934834728,0.71357185
20241105_210253_191122943,-0.33955795
20241105_210253_437150020,-0.1563112
20241105_210253_684173687,-0.07283642
20241105_210253_934656199,-0.08584728
20241105_210254_180176823,0.100911684
20241105_210254_434815002,-0.0424703
20241105_210254_686402005,-0.05053272
20241105_210254_935702720,-0.098510526
20241105_210255_184155944,-0.633796
20241105_210255_444773102,-0.5199586
20241105_210255_690714346,-0.31391627
20241105_210255_936928084,-0.6538711
20241105_210256_181144983,0.59414786
20241105_210256_438600192,-0.032439254
20241105_210256_681082223,-0.10975256
20241105_210256_934166634,-0.40978527
20241105_210257_185470148,-0.10025891
20241105_210257_435856858,0.10701833
20241105_210257_679762067,0.090701796
20241105_210257_929698425,0.06347612
20241105_210258_181821367,0.02099512
20241105_210258_443043615,-0.0035593715
20241105_210258_683361910,-0.048550032
20241105_210258_934345367,0.0204644
20241105_210259_182981771,0.16192915
20241105_210259_460407199,0.067698754
20241105_210259_696031994,-0.7375727
20241105_210259_945961744,-0.28282595
20241105_210300_193380105,-1.2028134
20241105_210300_454461754,-0.3654094
20241105_210300_696254228,-0.20220669
20241105_210300_948855139,-0.32258263
20241105_210301_201062919,-2.506145
20241105_210301_466368417,0.61882925
20241105_210301_710337857,0.08905022
20241105_210301_956417267,-0.03259661
20241105_210302_194984558,-0.64127815
20241105_210302_441861251,-0.5376432
20241105_210302_689853971,0.28542432
20241105_210302_945916832,0.80239415
20241105_210303_196674569,-0.10224142
20241105_210303_447275961,-0.36049286
20241105_210303_687249459,0.89086026
20241105_210303_936577286,0.45510015
20241105_210304_193668031,0.1956561
20241105_210304_435859073,0.22124945
20241105_210304_684985611,-0.07362183
20241105_210304_944746738,-0.037243776
20241105_210305_187700975,-0.16987146
20241105_210305_441510061,0.10052381
20241105_210305_691958585,0.079488076
20241105_210305_941719530,0.17510375
20241105_210306_189703486,0.059064247
20241105_210306_441217862,-0.08581533
20241105_210306_681474178,0.024418155
20241105_210306_937408141,0.21837495
20241105_210307_193397828,0.21469091
20241105_210307_453263084,0.17991512
20241105_210307_694807759,0.11546228
20241105_210307_943730297,0.10498563
20241105_210308_183390805,-0.068944536
20241105_210308_448272705,-0.15281202
20241105_210308_692707680,-0.049553595
20241105_210308_947803814,-0.12701948
20241105_210309_191635061,-0.54402244
20241105_210309_441915677,-1.3478119
20241105_210309_686506386,0.5443578
20241105_210309_946528983,0.35766074
20241105_210310_180899186,0.4473069
20241105_210310_444086695,0.09481207
20241105_210310_698309989,0.054018058
20241105_210310_934792030,0.24196927
20241105_210311_191583593,0.21445136
20241105_210311_448969433,0.3420028
20241105_210311_686541328,0.20447
20241105_210311_939809440,0.6301112
20241105_210312_186215135,0.2523107
20241105_210312_437744282,0.19123246
20241105_210312_682932059,0.31913593
20241105_210312_944274360,0.18223904
20241105_210313_187884953,-0.10629841
20241105_210313_459644496,-0.10456406
